order_item_id,order_id,product_id,quantity,price
7005,2555,1872,8,84
7266,1454,1490,10,74
7870,777,25,7,67
8606,3781,3370,3,18
8719,2737,497,7,35
8891,4140,3803,5,80
9214,902,4223,7,86
9295,2147,3444,9,34
9589,798,1141,6,100
116,4688,606,6,37
289,1109,3163,1,91
387,3080,2803,8,58
519,1767,3568,3,38
649,3596,4699,7,14
651,260,3328,6,92
1210,361,3052,5,26
1399,1134,4997,-3,100
1417,3447,3779,10,80
1437,4228,516,4,53
1747,4495,1323,6,64
2012,1426,1896,9,36
2078,4453,2585,9,70
2142,4384,74,6,45
2169,4565,4695,6,83
2345,3681,3956,4,8
2479,4375,4802,-8,16
2763,2567,151,2,89
2916,4320,4038,2,12
4025,3884,3511,3,97
4045,4299,3526,3,76
4167,4589,530,8,94
4170,229,2370,8,19
4328,2205,3446,3,935
4498,4118,1010,3,5
4703,633,2262,1,62
4743,3369,4515,4,64
5453,4997,805,1,92
6101,2055,3911,6,98
6174,4318,2554,8,80
6301,4875,2044,1,70
6330,2627,2481,7,47
6400,3942,684,5,37
6505,998,4252,5,22
6927,255,2965,3,96
7082,2428,3401,4,38
7425,2007,3459,8,77
7653,3063,2990,2,93
7809,1153,2941,2,6
7832,3734,2509,7,38
8000,4627,4141,-5,457
8004,2578,906,-8,53
8105,4491,2505,8,1
8316,2430,3420,5,37
8710,966,4830,8,8
8811,2965,2438,-4,1
8869,3471,3361,9,57
9216,95,437,4,17
9247,4936,823,2,8
9442,1135,2490,8,46
9781,3129,2794,4,48
9870,2409,2462,-6,12
373,359,1141,5,28
564,2216,1469,9,26
862,1113,4037,7,72
1083,1187,4253,5,15
1093,3353,1661,3,48
1141,1997,3915,8,79
1226,4931,4938,6,16
1258,4954,3693,8,32
1284,4078,706,2,41
1338,2428,3623,1,27
1455,2664,2086,9,36
1563,2297,3057,2,34
1573,1813,4653,3,49
1603,679,194,10,66
1669,1807,2230,3,36
1709,1037,3735,-9,52
1753,1354,729,9,52
2193,3804,880,9,11
2219,4991,3122,1,6
2385,2424,352,5,57
2436,4637,1977,1,78
2502,1570,4620,2,60
2567,3077,3759,10,38
2733,208,867,5,56
3167,1325,4320,10,77
3287,4297,3767,4,79
3562,4703,1946,3,68
3592,3258,4654,5,21
3602,3141,4359,4,21
3834,4813,2043,4,57
4050,3266,1133,5,88
4411,4140,1789,9,46
4761,2358,2926,1,19
4845,3402,1513,7,97
4927,2850,2233,6,36
5039,1108,4046,9,57
5185,4850,2560,4,68
5324,4459,3448,10,56
5554,3865,3472,2,68
5716,683,4027,9,7
5806,1402,3986,10,63
5997,2262,1597,5,84
6177,1226,1769,6,22
6265,4382,431,7,64
6405,2917,3537,7,67
6560,1077,4737,5,56
6687,20,4783,1,6
6914,580,4954,10,60
7098,817,4604,1,57
7135,3049,3456,1,42
7330,2468,3953,7,23
7336,4252,3135,1,64
7451,3208,3361,8,86
7588,2491,3637,10,6
7795,1121,4138,8,78
7819,16,3451,10,9
7920,3966,551,1,29
8058,1917,1535,9,45
8514,891,3528,5,19
8672,3713,4562,3,82
8726,787,1204,4,20
8829,2202,1972,8,75
9258,2112,935,9,53
9265,3200,787,8,55
9289,1122,3693,6,34
9433,1055,3426,4,65
9472,2382,3048,8,79
9731,823,4073,1,31
9790,322,2828,4,40
82,2149,4084,1,17
95,1438,170,4,84
148,287,1313,3,5
338,4784,4342,9,52
888,4317,692,5,24
1206,3832,1137,4,40
1252,3718,4871,9,90
1445,2672,4261,8,46
1707,4334,416,1,69
1888,2635,3513,-5,73
2297,743,1180,9,63
2317,1976,4371,1,81
2463,116,3791,1,100
2466,2675,3866,1,83
2732,772,21,10,9
2770,3936,1449,5,31
2940,1341,2071,4,2
3341,3209,2702,3,99
3532,962,2396,2,30
3715,1106,2178,9,24
3720,3822,3173,1,84
3890,1209,3648,9,11
4161,3879,3031,3,43
4251,311,3353,8,87
4365,2496,1057,2,82
4895,4646,967,3,86
5116,1653,1167,3,9
5252,3621,3625,5,23
5298,1086,3073,1,100
5492,79,3820,2,645
5498,2138,3786,1,91
5597,4620,1580,4,72
6363,1468,4090,9,88
6440,1594,1466,3,72
6658,241,2636,2,64
6674,235,3129,2,61
6688,3584,245,2,68
7016,1335,3639,7,65
7211,3240,3630,9,84
7396,2589,1499,7,73
7538,548,2834,8,83
7548,1347,2945,6,30
7668,3195,2418,8,99
7711,1051,1823,2,100
8110,677,4805,1,77
8602,3512,4939,6,11
8705,471,1601,9,50
8893,3570,835,2,20
9520,1936,2812,9,68
9649,4095,15,6,27
9733,2130,2273,9,14
9499,1405,3653,6,3
751,447,3863,6,85
1008,3498,4053,10,85
1290,2889,170,4,57
1358,588,2775,2,28
1540,4304,2295,1,799
1541,419,1903,3,24
1855,4051,3887,4,22
2100,1359,1827,7,96
2509,1248,321,5,74
2648,4100,3678,2,472
2992,1932,1114,5,94
3170,4763,2181,1,29
3539,4046,408,-10,43
3576,1532,1534,5,23
3727,872,418,6,99
3943,3066,4563,3,62
3956,492,4606,7,40
3966,1266,4485,2,61
4222,830,1254,3,66
4271,2368,2320,1,95
4286,2804,3939,4,97
4312,4458,809,5,58
4554,3449,3969,-9,93
4558,798,1225,7,95
4885,1414,1943,10,33
5111,1989,1063,5,32
5153,685,4414,8,51
5430,4810,4951,5,28
5451,3881,155,10,62
5781,3865,1700,7,67
6066,3817,4551,7,97
6186,2383,1683,8,28
6205,4040,2752,2,62
6375,196,4624,10,27
6818,1070,2305,4,97
6890,3719,1390,10,5
6979,2485,534,2,74
7001,4680,585,10,19
7165,1689,1853,2,66
7740,3220,4089,8,96
7800,3060,1307,4,4
8008,2289,4895,1,64
8095,1892,1598,1,63
8314,1108,1143,2,97
8469,1369,4351,10,88
8612,4352,156,7,40
8631,2471,2466,10,69
8713,4858,1022,-8,81
8971,1172,4263,8,33
9005,4827,613,4,19
9075,4285,4994,9,56
9148,722,3844,1,56
9382,2004,2133,7,38
9669,4208,832,8,79
9787,2859,3464,1,72
9846,2697,1361,4,90
126,2161,4864,1,53
229,3508,3023,10,83
400,3995,1831,2,13
405,3626,4094,-5,75
560,3106,3678,6,55
1121,1380,3399,8,40
1362,4569,2153,2,3
2017,4160,1941,2,97
2059,1411,3613,6,20
2458,2784,4996,9,13
2489,1795,2618,6,35
2704,3901,1155,10,45
3126,4903,795,4,45
3177,2545,4606,1,45
3248,4481,3216,9,18
3504,4035,1631,2,89
3813,628,2207,2,95
4003,4628,504,2,82
4023,648,1689,8,45
4204,4460,4236,3,72
4700,44,2681,8,4
4932,3276,3095,9,8
5122,4950,989,10,80
5332,2760,988,10,44
5938,2959,4282,10,18
6171,1829,505,6,71
6401,3717,2872,1,25
6556,1474,2257,7,86
7522,421,474,1,903
7828,2192,2449,4,84
8231,750,2227,8,9
8323,3626,2465,1,36
8539,4667,858,9,3
8720,3453,4121,5,90
8904,2429,445,1,26
8972,2874,860,10,87
8984,1474,3069,10,24
9030,936,3133,3,60
9194,1732,4767,8,64
9533,2454,1691,10,74
9904,2309,2060,10,80
9995,2857,1028,4,10
9061,2731,3632,2,52
106,999,1599,9,86
384,2396,5,2,19
443,3630,4275,7,28
591,2999,2911,5,81
622,4842,1991,-7,45
1168,1756,2421,9,21
1199,1328,78,4,65
1398,379,1356,9,95
1402,1850,3624,8,56
1522,4237,1511,5,44
1616,716,4541,3,93
1620,911,1812,10,61
1700,868,4675,1,64
1928,1877,952,7,47
2217,500,4008,8,3
2795,2597,192,1,42
3379,3719,416,10,88
3452,3637,1508,10,78
3568,3039,3372,8,69
3680,2149,3189,2,46
3979,1560,4429,9,8
4090,1467,3968,10,83
4394,1661,3412,6,35
4397,3715,3183,1,67
4791,3451,4496,4,98
4862,654,2335,1,44
5326,301,4499,4,31
5415,1703,2930,4,37
5829,2962,3101,9,57
6079,3950,2200,5,11
6250,1242,3846,10,67
6562,4078,4114,3,73
6613,4908,2176,6,23
6631,1596,1817,3,19
6842,1013,975,1,85
7149,2381,4305,6,44
7193,4767,4537,3,88
7540,1047,2845,5,70
7684,1684,4328,1,21
7810,905,220,4,47
8090,1114,4837,8,87
8686,1109,4942,6,39
8959,1691,3171,6,49
8967,1286,448,5,10
8968,4538,3854,9,68
9041,1015,1277,10,76
9081,1727,1945,7,24
9539,691,2074,2,9
9587,3909,4418,7,48
9750,3605,2273,4,10
9775,3060,4658,10,67
198,104,798,6,39
383,4863,1327,7,74
580,3645,1160,3,75
772,1662,2971,7,43
893,2490,4022,7,873
950,4262,1090,4,66
1186,292,1021,4,52
1513,2978,2184,7,57
1562,2952,1514,4,19
1722,3758,4395,5,11
1737,4339,2087,4,79
1869,3701,1710,2,67
2111,3556,263,6,52
2208,3538,3395,5,23
2321,2584,3306,4,59
2354,4270,1845,3,98
2737,4849,2137,1,58
2905,1419,3541,2,86
2967,2903,3643,-10,66
3621,2749,829,4,6
3901,338,2599,1,96
4253,4502,2507,3,79
4608,1578,2229,5,26
5191,1869,487,-5,38
5209,1289,3080,9,81
5247,554,3639,4,21
5410,4511,4812,2,33
5672,400,2218,4,89
5688,3130,3768,7,90
5712,1295,1797,8,75
5989,4289,4505,1,68
6005,3404,1428,3,26
6176,4426,4276,8,22
6376,584,3868,4,5
6644,1429,662,7,45
6676,4178,2622,6,41
6835,4952,2449,5,57
6967,3523,674,4,10
7071,4114,2369,10,27
7104,272,4378,5,58
7109,109,3937,9,2
7280,1926,3025,3,49
7391,533,1305,8,18
8218,454,3266,5,32
8320,1868,3776,7,54
8480,4306,1957,5,18
9053,1334,854,6,92
9310,3506,4080,1,40
9419,1211,3603,8,7
9548,113,1181,4,70
9610,1138,1814,8,21
9940,673,4014,5,95
8,2013,3779,6,39
671,3297,1021,2,69
1072,400,240,2,63
1274,4114,821,8,4
1561,4989,4502,7,3
1688,1973,467,9,91
2087,1762,532,1,7
2109,1419,4339,9,1
2141,4103,420,8,77
2160,170,163,3,82
2310,3948,3661,10,96
2669,2380,1405,5,41
2811,2930,3217,8,30
2901,2782,599,8,98
3058,1376,4002,2,69
3267,481,3542,8,59
3317,554,111,7,35
3366,2701,968,3,75
3862,4163,4401,8,7
4136,3110,152,3,38
4202,4650,3747,7,75
4519,40,2525,6,61
4550,3362,607,2,66
4565,1890,3470,9,6
4929,3463,3801,3,17
5380,359,1524,3,51
6061,623,1019,2,26
6215,2100,1950,4,68
6596,2864,3584,10,75
6622,4510,1160,10,71
7172,2698,4538,4,22
7188,1612,1445,9,93
7520,927,21,5,50
7557,1414,4109,2,53
8444,1019,182,6,66
8580,1921,1847,5,47
8754,2157,4526,5,15
9168,954,4220,10,64
9284,1764,4307,8,36
9364,3901,2435,2,60
9483,1765,486,7,63
9585,991,2331,1,53
19,3852,4182,4,48
962,3002,4614,10,9
965,4657,2936,3,16
1174,864,4425,3,52
1517,717,2295,7,64
1586,898,4114,4,8
1607,3003,2924,6,8
1727,4852,3128,2,42
2330,2682,4463,5,58
2442,4239,3348,5,49
2467,449,4636,5,28
2664,1324,2204,1,15
2799,3536,2137,1,51
3766,3130,4690,3,48
4073,1212,2193,10,53
4261,993,4651,9,71
4616,3658,1536,7,47
4656,1814,4310,5,47
4717,3194,2946,5,4
5183,1713,4386,10,81
5365,4679,3050,9,89
5401,4610,2122,1,21
5441,3642,4334,6,6
5464,465,3796,-7,65
5724,365,1735,9,96
6120,799,2088,5,23
6358,4567,274,5,22
6432,4414,2418,5,78
6565,4113,4831,1,71
6606,1996,2307,8,57
7160,2190,1586,8,6
7237,2913,2782,10,4
7285,1580,3484,9,83
7440,4897,689,2,89
7461,3544,650,2,52
7597,421,1021,2,79
7806,247,3302,10,26
7822,4656,3701,5,93
8288,4139,3510,4,43
8339,3204,361,8,37
8341,2143,802,6,67
8611,1365,218,2,76
8900,1238,3969,1,71
9209,2004,771,10,6
9254,2699,4933,5,46
9280,2625,3693,9,28
9321,4861,1310,9,49
9466,1170,2622,3,32
9722,1870,304,5,4
9821,3881,1927,3,99
49,3058,4793,5,33
107,3584,3366,10,12
266,2184,1439,7,95
413,1086,1634,7,89
768,1950,2288,5,53
854,642,4209,5,6
1027,563,2201,3,50
1170,2205,1582,2,58
1203,3875,4720,10,63
1216,3325,2326,5,63
1968,4610,4274,5,46
2061,2914,1219,1,49
2410,562,55,3,33
2472,4342,1446,10,9
2490,2693,1147,9,93
3216,3358,2124,8,2
3243,4532,1859,10,7
3725,3574,2422,5,28
4017,1069,4407,9,81
4021,2351,4032,8,64
4034,482,239,2,9
4291,1886,1164,1,89
4331,424,3372,-7,10
4333,3370,4334,2,84
4770,3074,3374,2,83
5177,3133,110,9,82
5223,3514,4740,3,39
5315,897,3525,9,33
5519,2075,1942,10,77
5639,2129,4302,7,4
5740,3720,3011,3,87
5838,3456,1743,2,45
5899,731,1150,1,88
6499,3493,1795,10,31
6507,3734,92,10,31
6605,1237,3023,8,72
6689,325,978,3,24
6834,836,1498,1,21
7037,3430,2775,3,80
7077,2583,2363,1,86
7216,1958,1631,3,33
7234,2823,108,5,15
7469,788,1131,9,70
7481,101,3347,5,17
7651,1007,4848,3,16
7717,1783,4336,2,92
7772,2325,1424,8,25
7997,101,1643,8,58
8566,1547,4501,2,69
8577,4370,3319,3,69
8665,4715,4022,8,3
9428,3212,1146,1,9
9449,3131,3779,8,29
9121,1617,1380,9,90
122,2256,2332,7,19
142,3444,2056,6,51
359,1439,902,3,40
526,1159,3259,8,79
815,3444,2329,3,93
952,4253,4342,8,29
1187,1752,4519,4,54
1204,1537,1057,10,79
1456,1980,3717,6,21
1615,1824,1761,1,94
1621,470,1333,2,86
1654,577,4155,10,11
1749,2928,2606,5,33
1904,3131,4403,7,83
2089,4727,3532,4,57
2118,763,4807,2,46
2404,1688,2697,4,94
2517,124,4811,10,31
2532,4273,2461,8,47
2723,3474,3541,10,3
2740,2774,4721,8,47
3856,2256,4004,10,41
3976,2873,3648,6,326
3987,2745,1182,9,9
4363,1588,3015,8,72
4604,2727,3422,10,31
5392,1016,3037,10,34
5691,4234,3267,1,43
6022,1307,2011,5,33
6039,3311,319,5,24
6149,3140,1825,-4,52
6236,2288,3032,6,64
6384,133,4697,2,51
6566,4076,2116,8,96
7277,1415,4342,9,96
7632,3605,1454,6,58
7813,802,2377,4,52
7977,4998,4069,4,73
8055,115,3926,8,84
8523,138,3426,5,21
8697,2879,2852,5,42
8871,2911,3882,6,100
8942,3814,792,7,75
9167,4541,1864,5,94
9261,3791,3321,1,71
9354,1983,4551,10,59
9687,1376,4302,10,26
9697,1736,4422,9,32
108,2084,4475,5,15
276,3733,2849,1,91
573,1979,1552,2,29
631,3960,4072,7,84
709,1453,3699,3,33
860,4190,780,10,97
1211,1164,4872,3,59
1316,2707,2789,10,62
1322,1490,3880,6,50
1488,4714,3451,10,50
1553,820,1541,3,61
1864,7,4962,7,93
2295,1708,3018,2,62
3035,3235,2668,10,81
3729,4226,3035,7,17
4006,2927,1090,4,92
4083,2874,4556,7,33
4378,2457,529,6,66
4385,1366,3963,3,12
5457,3635,945,10,56
5754,3409,3434,7,92
5907,718,2415,-3,39
6007,676,1543,6,58
6158,1328,42,3,38
6360,1707,3182,10,64
6473,538,2926,4,6
6582,1528,4099,1,89
7063,2119,4389,1,99
7113,576,3896,10,49
7328,1413,4195,8,49
7500,3417,2597,7,1
7833,3296,3977,8,57
7957,1403,2190,7,62
8203,4874,4198,9,18
8853,913,1821,8,52
9233,31,3983,4,84
9244,1299,4053,10,69
9407,2986,3274,8,24
9434,4990,1156,-3,56
9515,2372,1729,3,72
9606,348,4415,6,32
9783,386,128,9,37
117,3941,2599,3,62
319,4630,816,7,66
356,1647,4901,8,51
365,43,884,7,34
459,4767,1545,1,20
890,4812,4297,10,2
993,3726,616,7,90
1024,707,3321,3,73
1103,562,3900,3,26
1304,1249,3605,7,40
1389,3536,4649,7,5
1661,2161,564,4,77
1670,769,3023,3,83
1689,1394,856,7,8
1817,2087,2142,3,16
1934,2949,931,2,10
2573,4357,4290,2,50
3709,2775,2128,9,89
4081,4153,4220,4,70
4103,2159,916,3,86
4265,2863,697,1,83
4407,716,784,7,14
4833,2764,2893,1,12
5253,2731,4086,3,84
5261,199,3877,8,53
5698,4870,338,5,61
5867,1452,4499,10,35
6300,3651,3745,9,25
6409,1783,2858,9,1
6580,603,2477,3,30
6723,4637,3095,5,46
6753,4074,3223,3,44
6805,1682,2634,1,11
7089,413,4303,4,43
7146,1084,4473,9,83
7184,1110,4479,1,849
7352,881,2333,10,98
7445,2176,4214,1,49
7508,3903,2929,6,40
7689,2329,2309,6,10
7739,2273,3419,10,32
8321,346,1507,9,72
8597,4308,2843,8,58
8885,2619,2474,1,12
9133,3086,3284,2,96
9165,284,965,5,14
9489,4325,4972,8,45
9581,1693,575,4,35
9739,4517,2718,9,23
9745,1456,2771,5,96
21,4003,842,3,54
230,182,1163,1,27
270,1324,1280,2,23
589,280,1958,10,91
960,2605,679,1,28
1018,1058,3154,4,13
1248,4755,3520,9,48
1379,3301,3363,7,51
1492,319,100,2,74
1685,2637,521,5,91
1699,1220,4100,2,96
1732,1524,572,5,14
1945,149,2930,4,47
2003,2807,4378,8,83
2611,816,3593,5,7
2642,4361,165,1,86
2773,4781,3250,4,94
3090,358,915,1,22
3201,2330,3310,10,82
3478,4671,2037,8,88
3544,758,4068,10,90
3814,2362,4361,10,72
3869,2981,869,1,23
3947,1861,1778,7,3
3988,4520,4111,5,80
4104,343,3597,6,31
4457,4968,546,6,43
5057,267,86,9,41
5175,4107,3645,8,36
5596,613,1291,9,34
5613,2250,1847,10,74
5624,2867,4276,5,27
5733,171,374,4,8
5801,2872,2992,9,82
6029,2843,780,5,84
6190,1687,3708,6,77
6211,715,308,7,15
6321,1159,638,10,73
6356,4828,2843,5,84
6481,4077,509,5,97
6590,2056,1390,9,12
6828,2529,2348,3,100
6948,3476,1269,5,50
7307,568,4479,-6,44
7577,1671,2436,6,32
7707,1260,3568,1,87
7789,4071,837,8,83
8493,4596,1665,9,30
8548,805,3909,7,69
8809,286,4166,3,12
9070,3022,2625,10,22
9086,4689,53,2,81
9129,2241,2925,2,26
9422,1116,3969,1,51
45,61,3981,-10,60
137,723,3858,10,85
164,1345,2240,2,88
200,4710,847,8,395
305,3366,4788,3,35
448,2666,4837,7,86
481,2840,1280,3,21
584,4056,1036,1,4
593,3802,2588,8,63
707,443,1377,9,67
711,2785,4350,2,74
985,686,4302,5,83
1097,2560,53,6,74
1192,858,2502,3,27
1432,272,895,9,34
1592,3405,3014,7,75
2172,1315,1187,6,79
2188,4474,2515,8,60
2230,2211,840,3,7
2399,3408,456,6,12
2512,1646,487,8,84
2878,3506,4509,7,56
2947,942,2850,6,23
2952,3693,915,8,34
3025,1530,2475,5,859
3297,1727,2029,4,47
3375,1153,2786,10,80
3418,1049,4004,4,92
3465,3909,3894,6,51
3895,3600,883,6,89
3929,351,681,-6,95
4250,638,2432,4,13
4655,4620,1084,10,34
5239,1084,2832,2,48
5313,1958,1216,1,56
5356,4021,47,9,38
5579,1953,466,4,177
5668,3854,1644,7,97
6033,1423,3904,7,2
6067,253,2275,6,48
6380,4704,1478,5,91
6391,3929,2165,8,39
6572,1364,3283,3,93
7255,802,1687,6,22
7407,2203,2279,1,58
7836,2005,3922,5,34
7875,3113,275,5,67
8061,2677,2570,9,35
8391,1382,2218,10,36
8475,1939,2635,6,49
8547,333,1446,-3,100
8795,74,3937,7,61
9123,4819,1665,3,88
9338,2939,2033,1,4
9513,2139,2642,9,99
9599,3804,4532,5,96
9918,3797,2051,9,22
9994,2688,2128,10,65
36,106,547,7,30
61,559,3820,4,5
127,2882,2655,4,43
182,4309,3408,7,70
627,2587,3340,1,22
802,1919,1980,1,3
805,4310,660,6,56
833,2776,4717,3,90
1297,2338,3469,8,47
1663,2207,2292,5,93
1909,1174,3921,9,68
1931,3991,86,5,1
1955,4738,4698,5,66
2122,4990,970,3,93
2315,2350,2531,9,45
2362,181,3789,2,74
2411,4241,98,10,65
2586,4742,2086,4,1
2653,755,3142,10,65
3118,4292,2122,8,36
3138,1764,4512,6,71
3416,2308,3540,5,279
3519,3943,1455,1,57
3783,2529,215,1,45
3824,4494,605,4,80
4118,4829,3149,1,87
4183,4745,1397,1,62
4553,3082,3555,10,26
4673,3222,4368,1,53
4909,739,3999,3,17
5034,1456,479,3,61
5375,1834,1465,10,99
5387,2981,3509,7,39
5393,4023,2831,3,744
5528,1608,348,-10,55
5784,4212,4643,6,63
5800,4441,2532,4,84
5892,2095,823,-8,63
5906,1457,2619,6,86
5912,2924,3085,5,63
5936,2776,1730,7,6
6103,4471,1475,3,41
6112,2639,3553,9,48
6135,1978,4200,2,59
6199,3387,3263,2,59
6305,4228,1878,2,97
7140,3109,4369,1,67
7150,4183,3300,6,57
7925,813,1131,8,82
9049,3075,4281,3,64
9226,3752,4494,9,53
9337,3794,743,9,4
9529,2120,2159,5,32
56,1852,4904,1,71
162,3483,2614,5,18
587,2459,496,9,69
598,1388,1617,10,69
967,3595,2124,4,16
1598,4291,1979,8,59
1973,3780,1873,5,28
2194,3499,4746,3,81
2229,2373,862,10,52
2628,52,1221,1,37
2843,1968,3919,5,92
3250,1243,4281,4,17
3429,1643,880,10,93
3771,3504,1986,2,49
4168,1789,2752,3,28
4392,2501,4884,9,97
4496,2184,2004,1,15
4577,3574,2104,6,69
4672,4283,3310,10,83
5004,2725,2482,2,25
5319,3203,1820,6,15
5389,3712,1804,6,29
5479,357,3763,10,77
5507,482,3505,7,55
5696,3980,2624,7,5
5863,919,3902,4,3
6224,4528,1050,-6,50
6273,3462,116,10,90
6287,2374,2766,5,39
6554,886,152,10,30
6767,1824,3807,4,81
6973,518,1012,6,89
7350,2774,2564,9,23
7498,2689,956,9,56
8362,3434,4134,8,44
9020,85,1878,5,43
9304,3107,2963,9,28
9342,3722,4212,5,2
9574,4043,4026,-2,76
9607,326,3257,7,31
9865,3420,2283,5,42
9401,1903,676,4,12
78,3943,2271,2,46
206,898,2799,9,50
212,1304,727,3,10
531,1022,1005,4,31
592,3693,1092,6,41
812,1931,36,7,28
1006,174,4636,10,79
2104,3818,2842,1,78
2561,3434,4283,-5,79
2571,3554,4245,8,17
2590,1453,1694,-1,49
2702,3274,1522,7,95
3295,1753,1925,8,66
3420,3404,1143,9,20
3457,3823,1899,9,12
3878,329,3928,2,47
3931,298,4552,4,49
4208,1736,4828,6,84
4320,1925,3851,4,73
4803,549,4638,7,11
4963,1649,4162,2,85
5070,2325,3674,5,10
5431,1055,3448,8,86
5632,4551,1654,3,64
5700,36,3100,1,4
6179,3252,1177,2,53
6232,2028,2058,9,5
6349,1640,4789,9,55
6989,4834,3906,6,71
7018,1793,2873,7,3
7179,811,4387,8,60
7368,3802,4661,2,73
7485,1646,3347,4,77
7518,2163,2471,4,60
7658,3583,2538,9,43
7785,618,1177,10,93
7934,4120,2103,1,25
7988,892,4207,4,78
8107,2946,4797,7,67
8312,3126,85,10,25
8325,2029,3726,7,34
8857,1364,2262,6,44
8859,3370,4623,10,36
9672,2671,2356,5,29
9707,2645,380,4,89
9708,2135,2657,1,88
31,590,3919,10,68
133,3078,1775,9,52
411,1283,3252,10,18
800,3021,3614,1,37
1079,1073,394,5,44
3184,1717,2467,6,13
3385,4308,1381,8,90
3389,151,3727,6,98
3486,3195,4628,7,64
3664,1597,3348,1,25
3967,3272,3577,7,60
4336,2391,3559,1,8
4676,2509,1329,2,54
4868,4300,854,3,18
5265,2559,679,2,91
5343,633,4220,7,53
5969,1421,623,7,16
6085,1130,772,8,62
6346,3441,4656,6,87
7178,1555,2681,7,42
7183,2160,3255,4,78
7203,2963,1185,2,24
7274,1496,590,7,57
7501,4406,4913,6,93
7692,4214,2448,8,47
7814,4802,1847,2,5
7913,3760,4646,-2,59
8023,4137,4122,9,79
8151,4151,675,10,95
8650,1797,3591,9,97
8749,4451,4344,5,75
8855,4841,4494,2,87
8880,312,264,5,73
9067,4357,676,1,43
9071,1235,16,5,21
9201,4197,92,1,6
9250,4198,230,1,12
9383,71,1900,6,19
9598,124,4349,-1,33
9898,2823,2921,8,28
9947,1234,81,2,23
279,371,2579,6,83
541,170,4551,10,43
730,2238,2504,1,49
747,934,4624,7,18
803,603,1572,8,31
809,2582,1622,6,19
1023,106,3131,5,24
1112,3978,2109,1,54
1305,1494,3169,1,7
2067,2668,4564,9,87
2595,947,1642,6,65
2637,1060,1530,6,35
3144,3171,2602,1,39
3148,757,2328,8,19
3231,871,4664,1,28
3301,2885,2213,1,23
3561,4516,706,7,84
3769,2133,2552,9,14
3819,1994,173,4,75
3981,655,1003,9,39
4014,3675,1782,4,76
4329,2580,382,3,31
4423,2299,4814,8,21
4539,2687,4698,10,5
4624,3647,4840,5,69
4875,49,505,5,71
5421,557,1811,1,22
5630,318,972,4,8
5669,2658,2683,10,87
5744,750,1256,6,87
5791,4538,4483,7,81
6105,2136,4280,9,2
6411,755,3159,7,8
6564,150,4774,5,40
6761,4626,4237,4,84
6796,4186,2318,2,99
6930,268,4540,9,6
7245,4851,2303,5,12
7348,2822,3708,6,15
7618,718,171,7,63
7693,445,2281,7,62
8188,4431,3697,6,24
8264,4273,956,3,78
8484,2656,4936,7,87
8573,1360,1566,4,49
8600,4582,539,3,61
8765,2214,1649,9,65
8771,783,1679,10,14
8915,159,2846,1,64
9024,3125,3154,7,50
9205,4045,2119,7,71
9640,2190,124,2,99
9683,3367,219,3,75
9822,4594,191,5,25
9845,4738,1979,4,97
9963,65,2122,2,21
28,167,3358,5,56
655,2137,459,8,24
697,2385,3882,2,71
778,1528,4744,2,74
845,2571,4907,7,58
1352,2971,4626,2,77
1791,2337,693,1,15
2306,3461,3098,2,99
2469,4711,2722,2,36
2828,1240,44,1,91
2877,3935,2401,5,66
2922,81,4224,6,6
2970,4813,2365,4,141
2989,4469,3591,7,61
3054,4869,3266,8,72
3082,4470,863,9,76
3093,128,597,-8,27
3151,4952,4121,9,8
3222,2428,3560,4,92
3283,2523,999,7,13
3303,2333,2666,1,85
3345,2890,363,3,41
3349,1952,1424,4,63
3551,3472,1992,3,46
3755,2415,322,1,36
3802,2862,2635,4,94
3894,3702,1456,4,9
4478,784,213,5,50
4800,2885,835,1,52
4818,3117,668,4,23
4891,3372,2946,1,46
5063,1830,4623,4,48
5606,1669,2341,-4,26
5787,4561,4108,6,48
5918,1177,3496,9,21
6048,1185,2963,2,43
6248,3622,4524,1,95
6255,905,621,2,83
6627,1359,3879,-9,48
6693,3466,3304,1,9
6798,584,1094,9,70
7180,1077,4476,10,79
7647,2214,4965,2,32
7710,1179,337,5,86
7844,2974,1597,8,53
7851,1931,4343,6,5
7857,465,384,1,35
8383,2942,3898,6,67
8806,417,1151,3,100
9016,1985,1415,7,93
9462,2234,1106,1,33
9471,3659,1852,4,54
9481,79,2826,-7,93
9753,4888,4018,2,44
47,3867,437,4,78
63,453,1633,2,87
130,3804,643,1,74
864,3727,3301,8,95
930,1711,3402,9,126
1044,4200,348,7,48
1057,2098,1916,9,86
2082,4681,2200,5,42
2236,1531,3075,6,66
2379,1494,1455,4,15
2397,3598,178,6,93
2576,1621,641,7,64
2701,1929,91,7,11
3718,540,2187,1,36
4260,3498,561,2,80
4737,2672,1619,6,40
4830,3457,1283,2,53
5130,4800,1021,-4,41
5158,173,1929,2,69
5548,4246,3648,1,7
5805,3706,3190,7,32
5821,4795,1949,9,41
5842,580,3094,9,100
5965,1322,1922,8,37
6167,4362,485,7,71
6533,4587,3522,-8,57
6854,1043,3712,1,9
7023,1995,2469,4,75
7264,1810,104,10,60
7417,2834,4482,2,70
7628,2157,1459,9,35
7655,4497,3740,6,39
7732,4391,2925,5,15
8015,4849,838,2,11
8033,2109,3378,1,78
8046,3853,2546,6,34
8211,970,2044,7,18
8274,3724,585,1,8
8376,2906,3232,6,41
8848,1180,2802,3,71
8947,2180,1579,7,51
